"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","For a special date with the special person in my life this is my go to restaurant. The food staff are attentive without being intrusive, the food is always consistently excellent. The atmosphere is romantic. ","9","Ron Harmer","29-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","We had an amazing time at Claire's, beautiful food, wine, service... all really special. Would have liked to have a spot in the middle of the restaurant rather than the back near the noisy kitchen, but that's the only thing I could possibly fault! Everything else was on point. ","9","Anonymous","29-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","We enjoyed a very pleasant evening with great food.","10","Anonymous","29-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Beautiful restaurant (love the chandeliers) with great food and service, one of my favourite Frenchi restaurants in the city.","9","Anonymous","28-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Been meaning to get here for a while, kicking myself that I had managed until now. Just a really great feed and excellent unobtrusive service. I don’t get to this end of town too often as it’s a way from the office and, well, I could do without the scene but I’ll be in here more often for sure.","9","Anonymous","28-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Very happy - would definitely go back ","10","Anonymous","26-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","A superb evening with an outstanding French menu and wine, coupled with  service and an ambiance to match.","10","Anonymous","22-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Splendid service, food and wine. A little touch of Paris, right in the heart of Sydney.","10","Anonymous","21-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Fantastic food, service and ambiance - highly recommended ","10","Anonymous","20-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","One of our favourites for a special occasion ","10","Huia Hudson","19-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Good quality french food in the heart of the city","8","Anonymous","18-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Great night and wonderful food","10","Paul Corradini","18-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Great French vibe as soon as you walk in!","9","Anonymous","15-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Fantastic food, drinks & French staff. Will definitely be back!","10","Anonymous","14-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Enjoyable dinner and service","8","Anonymous","13-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Amazing atmosphere and entertainment!","9","Anonymous","09-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Loved the atmosphere and staff especially. Great to be able to eat 'late' and not be rushed at end.","10","Jo Leach","08-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Great food and services as usual ","10","Anonymous","08-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Perfect place, food and service.  They just need a proper place upstairs to hang everyone's nice jackets. At the moment they just pile them in a corner on a chair and a railing.  A nice cupboard or rack would be more in keeping with the quality level of this venue.","9","Anonymous","07-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","I was disappointed with my visit. The food was perfectly cooked and beautifully presented, but, for me, was lacking in flavour. Everything was nice, but nothing was outstanding,  the 'wow' I expect at this price point.
Service was a bit off hand, but friendly when it did happen, other than the person who was at the door when I arrived, who was downright rude. ","5","Anonymous","07-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Food was amazing, loved the escargot! Service and ambiance was great.","9","Anonymous","01-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Great food, drinks and service.","9","Anonymous","01-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","No restaurant Ive been to in sydney can top food, wine, atmosphere and service at this restaurant. Will always be coming back ❤️","10","Anna Surmion","01-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","The food was delicious and presented very well. A gourmet delight! A great chef!","10","Jan Dobbie","01-06-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Fabulous! We arrived early and staff let us wait inside. Beautiful food, service and ambience. Merci! ","10","Anonymous","29-05-2019"
"thefork","Claire's Kitchen at Le Salon  Darlinghurst","35 Oxford Street,Darlinghurst2010, Australia","Wonderful atmosphere, generous & welcoming host, delicious food, attentive waiters & superb cabaret","10","Rosemary Hamill","19-05-2019"
